"PRDT_CD","CATE_CD","BRAND_CD","PRDT_NAME","SALE_PRICE","LOAD_DTTM"
"81AUG23","8",DK,"159385-LM-2 EGG CARRIER",71000,"20230223112607"
"81AUG33","8",MG,"159083-LM-CAMP GRILL",102000,"20230223112607"
"81AUG54","8",TH,"159390-LM-TARP CLIPS",40000,"20230223112608"
"81AUH01","8",DC,"355297-LM-ICON SILVER",86000,"20230223112607"
"81AUH02","8",HB,"355298-LM- ICON LIME",52000,"20230223112608"
"81AUH10","8",RL,"355244-LM-7DNL STAR COMPASS",82000,"20230223112608"
"81AUW02","8",TH,VAPOR 10 XT YELLOW,108000,"20230223112608"
"81AUW08","8",RL,SARANAC 146 GREEN,34000,"20230223112608"
"81AUW15","8",HS,DAY TRIPPER 2 PC 220CM BLACK,39000,"20230223112607"
"81F3922","5",TT,J50089-HANSON SET JR ATMOZERO,58000,"20230223112607"
"81G5901","5",GL,"스노우 프렌드 본사용 15,200",141000,"20230223112608"
"81G7904","7",TH,"본사행사(스노우프랜드)19,000",47000,"20230223112608"
"81G8019","7",IL,ORTOVOX 08477 MERINO 240,116000,"20230223112607"
"81G8023","7",DC,ORTOVOX 08488 MERINO 240,70000,"20230223112607"
"81G8025","7",NB,ORTOVOX 08540 MERINO SUPERSOFT,80000,"20230223112608"
"81G8045","7",HS,ORTOVOX 08586 MERINO COMPETITION,45000,"20230223112607"
"81G9701","7",NB,MAGSTER(루디),63000,"20230223112608"
"81G9716","7",IL,NOYZ(루디),145000,"20230223112607"
"81G9753","7",DK,RYDON CUSTOM/WOR,57000,"20230223112607"
"81G9761","7",HS,RYDON CUSTOM/BWH,40000,"20230223112607"
"81G9767","7",RL,RYDON FLUO/YYE,107000,"20230223112608"
"81G9770","7",TT,"76CLIP-ON",45000,"20230223112607"
"81GBK02","7",GL,Q1220,95000,"20230223112608"
"81GZZ27","7",TT,vomero 0524,83000,"20230223112607"
"8231502","5",IL,ANDE-M18406-FRESC-SHIRT,96000,"20230223112607"
"8235305","5",HB,ANDE-M33258-VARIU-SHIRT,86000,"20230223112608"
"82AUG02","8",HB,POND NET FOR KIDS 0232,110000,"20230223112608"
"82AUG54","8",NB,TARP CLIPS 1014,145000,"20230223112608"
"82AUG56","8",HS,"STRETCH STRAP 20"" 0751",138000,"20230223112607"
"82AUG63","8",MG,NYLON REPAIR TAPE 711,111000,"20230223112607"
"82D1704","4",MG,ANDE-J14032-TAMIL-PANST,106000,"20230223112607"
"82G0601","3",RL,ANDE-J31074-VELIO-JKT,50000,"20230223112608"
"86G7615","6",TT,MONTBLANC,124000,"20230223112607"
"8717902","7",MG,날진물통,101000,"20230223112607"
"8717907","7",LT,날진,99000,"20230223112607"
"8717918","7",TT,POLARIS,46000,"20230223112607"
"8717924","7",HB,SUMMIT,124000,"20230223112608"
"8719005","7",GL,T 에어 안티쇽,114000,"20230223112608"
"8719125","7",HS,MINI TRAPPER,51000,"20230223112607"
"8719130","7",TM,SOD BUSTER,102000,"20230223112607"
"8719131","7",HB,SOD BUSTER,100000,"20230223112608"
"8719138","7",GL,LOCKBACK W/CLIP,50000,"20230223112608"
"8719144","7",TT,BONE TRAPPER,138000,"20230223112607"
"8719182","7",TH,SMALL CONGRESS,60000,"20230223112608"
"8719186","7",LT,SEAHORSE WHITTL,77000,"20230223112607"
"8727601","6",TT,TARGHEE MID,57000,"20230223112607"
"8739912","7",RL,파일롯어센더(오른쪽),135000,"20230223112608"
"8739917","7",AE,로스트애로우하켄1호,135000,"20230223112608"
"873A917","7",HS,슬리스톱익스프레스10CM,122000,"20230223112607"
"873H710","8",TT,NG일체형통,62000,"20230223112607"
"873I103","8",LT,BU술병(15/206/1),132000,"20230223112607"
"87G7411","7",IL,OR SPECTEARBAND,107000,"20230223112607"
"87G7502","7",AE,BLACK MAMBA28,104000,"20230223112608"
"87G7504","7",AE,PYTHON35+10,53000,"20230223112608"
"87G7531","7",HB,TOSCA 18,143000,"20230223112608"
"87GA908","7",NB,피피훅,76000,"20230223112608"
"8810606","3",TH,캐년자켓,139000,"20230223112608"
"8810609","3",HS,릿지자켓,99000,"20230223112607"
"8810611","3",GL,싱크로자켓,43000,"20230223112608"
"8815413","5",GL,보르기니티,110000,"20230223112608"
"8815421","5",RL,마우리탑,53000,"20230223112608"
"8821603","4",TT,카옌팬츠,125000,"20230223112607"
"8825405","5",TM,사하라쿠루(ZIT변경),97000,"20230223112607"
"8825406","5",HS,타스만티셔츠,76000,"20230223112607"
"8825409","5",RL,타스만L/S티셔츠,55000,"20230223112608"
"8870603","3",LT,TANDO,126000,"20230223112607"
"88A8003","7",LT,테크노파인반팔(남),96000,"20230223112607"
"88A8006","7",TM,뉴쿨맥스 사각(남),68000,"20230223112607"
"88A8008","7",HS,뉴쿨맥스 반팔(남),130000,"20230223112607"
"88G7511","7",DK,XENON 70,76000,"20230223112607"
"88G7914","7",NB,BLACK D BINER,69000,"20230223112608"
"88G7925","7",HS,W PROLITE 4R,82000,"20230223112607"
"88G7934","7",TT,BD CAMALOT 5,60000,"20230223112607"
"88G7936","7",LT,BD CAMALOT C4,130000,"20230223112607"
"88G7950","7",TH,CAMELBAK BOTEEL,104000,"20230223112608"
"88G7956","7",HS,OSPREY TALON,93000,"20230223112607"
"88G7959","7",TT,GREGORY WHITNEY,123000,"20230223112607"
"88G7990","7",TT,BD SNOW SHOVEL,75000,"20230223112607"
"88GC102","7",NB,슈퍼마카루콜크AS,86000,"20230223112608"
"88GC104","7",TM,써모라이트안티쇽,61000,"20230223112607"
"88GH101","7",HB,MAXIM 자일(APEX),126000,"20230223112608"
"8917310","7",TT,COOLMAX+MAGICSI,78000,"20230223112607"
"8917686","6",TH,바스큐AETHER TECH,89000,"20230223112608"
"89E7912","7",MG,IP-B17SLN 어센션 오른쪽,65000,"20230223112607"
"89E7927","7",MG,ipm10a 스피릿 카라비너,136000,"20230223112607"
"89E7969","7",TT,WIDE MOUTH 800ML,116000,"20230223112607"
"89E7972","7",TM,바이크 케이지,140000,"20230223112607"
"89E7977","7",HS,X-BOWL,95000,"20230223112607"
"89E7982","7",RL,모스키토 넷 Double,133000,"20230223112608"
"89E7983","7",HB,방수 휴지걸이,123000,"20230223112608"
"89F7931","7",LT,나토 야전삽,70000,"20230223112607"
"89G5905","5",NB,스노우프렌드-행사5,60000,"20230223112608"
"89GZZ04","7",HS,비엔케이-선글라스-CRUX,56000,"20230223112607"
"89GZZ83","7",TM,비엔케이-선글라스-K8300,66000,"20230223112607"
"9151501","13",NB,와이드 2도 ST,128000,"20230223112608"
"9165101","22",TH,플라워 프린트 티셔츠,72000,"20230223112608"
"9171604","5",NB,폴리본딩바지,54000,"20230223112608"
"9173801","11",DC,체크방모점퍼,134000,"20230223112608"
"9211201","18",IL,프린트자켓,137000,"20230223112607"
"9211303","19",TM,네이비 스탠(히든후드) 점퍼,136000,"20230223112607"
"9211601","5",GL,폴리 골조직,126000,"20230223112608"
"9231603","5",MG,폴리 솔리드 서커바지,75000,"20230223112607"
"9231611","5",LT,우븐팬츠,74000,"20230223112607"
"9235103","22",TM,티셔츠,115000,"20230223112607"
"9235213","22",AE,티셔츠,93000,"20230223112608"
"9235215","22",TM,티셔츠,88000,"20230223112607"
"9281681","5",HB,기모레깅스,128000,"20230223112608"
"9288301","24",NB,여자양말,116000,"20230223112608"
"93A1301","19",DK,배색 폴리패치 점퍼,52000,"20230223112607"
"9B35103","22",HB,제전Y에리 티셔츠,104000,"20230223112608"
"9C31509","13",HS,울혼방체크반팔셔츠,104000,"20230223112607"
"9C42514","9",TH,스팟 블루 스트라이프 블라우스,65000,"20230223112608"
"9H35101","22",LT,RCP 스트라이프 티셔츠,90000,"20230223112607"
"9H35432","22",GL,블럭킹 반집업 티셔츠,111000,"20230223112608"
"9H45307","22",TM,패턴 프린트 티블라우스,139000,"20230223112607"
"9H45701","22",AE,캔슬)핫픽스로고 솔리드 슬리브리스,102000,"20230223112608"
"9H83407","11",HS,포켓 디테일 목크넥 스웨터 1,63000,"20230223112607"
"9H83701","11",TH,니트 가디건,87000,"20230223112608"
A057403,"7",HS,비버캡,100000,"20230223112607"
A075910,"5",HS,팬지베스트,92000,"20230223112607"
A087412,"7",HB,귀달이퀼팅캡,128000,"20230223112608"
A087704,"7",TM,더글라스넥워머,107000,"20230223112607"
A0BK140,"8",HS,아이언그릴테이블롱660세트,118000,"20230223112607"
A0GK126,"8",TH,CHOPPING BOARD(CS-207),123000,"20230223112608"
A0GK164,"8",LT,티탄더블머그450(MG-053),116000,"20230223112607"
A0GN126,"8",TM,트라메지노(GR-009),66000,"20230223112607"
A0GS114,"8",HS,마이크로샌드(CS-303),59000,"20230223112607"
A0GT124,"8",RL,알루미늄스토퍼(r-038-1),66000,"20230223112608"
A0GT125,"8",TT,플라스틱스토퍼(r-035-1),118000,"20230223112607"
A0GT154,"8",DC,우산그레이(UG-135GY),135000,"20230223112608"
A0GT159,"8",NB,세퍼레이트1300(BDD-104),65000,"20230223112608"
A110611,"3",TT,C,109000,"20230223112607"
A126104,"5",TT,Raddaus  ZP Cardigan,91000,"20230223112607"
A1G2902,"5",AE,Bactris  Rain Skirt,96000,"20230223112608"
A1G7204,"7",TH,Uebel Belt,62000,"20230223112608"
C251601,"5",RL,스트라이프 본딩바지,102000,"20230223112608"
C251631,"5",DC,네이비 본딩 데님바지,64000,"20230223112607"
C271602,"5",MG,울기지바지,93000,"20230223112607"
C275202,"22",TT,지퍼 폴로에리 티셔츠,127000,"20230223112607"
C371601,"5",DC,디본딩면바지,99000,"20230223112607"
C381171,"20",TM,프릴코트,81000,"20230223112607"
C381672,"5",RL,폴라플리스본딩 바지,75000,"20230223112608"
C382071,"2",TM,탈부착후드 다운점퍼,96000,"20230223112607"
C3A1601,"5",NB,사계절 남자바지,110000,"20230223112608"
CA31673,"5",AE,혼용소재 노턱팬츠,118000,"20230223112608"
CA35106,"22",IL,여름남자 제에리 티셔츠,115000,"20230223112607"
CA35401,"22",TT,여름 남자 목크에리 티셔츠,74000,"20230223112607"
CA45101,"22",AM,여름 여자 플라워 번아웃 티셔츠,105000,"20230223112607"
CEG2908,"99",RL,"스노우프랜드 79,000",43000,"20230223112608"
DD41513,"22",DC,"1720613",94000,"20230223112607"
DD41517,"22",DK,"1720617",81000,"20230223112607"
DD41562,"22",TT,"1720662",88000,"20230223112607"
DD41608,"5",TH,"1720708",55000,"20230223112608"
DD41676,"5",AE,"1720776",88000,"20230223112608"
DD42512,"9",RL,"1720312",128000,"20230223112608"
DD42549,"9",DK,"1720349",118000,"20230223112607"
DD42822,"15",HB,"1720422",64000,"20230223112608"
DE21170,"20",AE,코쿤실루엣 스프링코트,41000,"20230223112608"
DE21272,"18",IL,숨은후드 가오리핏 양가죽 자켓,92000,"20230223112607"
DE21601,"5",NB,사이드턱 체크 바지,81000,"20230223112608"
DE41367,"19",DK,레이스배색 볼륨 JP,96000,"20230223112607"
DE41570,"22",TM,앞판 비딩자수 포인트 우븐 티셔츠,92000,"20230223112607"
DE41607,"5",RL,스티치포인트 6부 팬츠,137000,"20230223112608"
DE41676,"5",TT,뒤포켓 E-BAND 바지,40000,"20230223112607"
DE42507,"9",TH,프린팅 네크프릴 훌 블라우스,90000,"20230223112608"
DE42532,"9",TH,스트라이프 롱셔츠,71000,"20230223112608"
DE42578,"9",IL,앞단작 날개분사BL,55000,"20230223112607"
DE4K404,"22",GL,우븐배색 RN 니트,139000,"20230223112608"
DE61670,"5",HS,스트레이트핏폴리팬츠,49000,"20230223112607"
DE82001,"20",AE,무봉제숏구스다운,129000,"20230223112608"
DE82078,"23",TT,탈부착머스크렛후드덕다운,131000,"20230223112607"
DE8K401,"22",IL,캐시미어변형조직기본핏풀오버,121000,"20230223112607"
DE8K470,"22",LT,울100%홀가먼트기본핏풀오버,67000,"20230223112607"
DF21009,"20",GL,후드니트탈부착사파리,50000,"20230223112608"
DF41202,"18",GL,[SLIMFIT]볼륨소매포인트더블자켓,126000,"20230223112608"
DF41609,"6",IL,옆트임군번줄폴리바지,112000,"20230223112607"
DF42525,"9",HB,라운드넥앞장식블라우스,36000,"20230223112608"
DF42576,"9",AE,기본핏폴리블라우스,36000,"20230223112608"
DF82089,"23",MG,렉스카라라쿤후드탈부착구스다운,36000,"20230223112607"
DG22601,"5",DK,O라인데님바지,38000,"20230223112607"
DG41171,"20",LT,밴드카라린넨롱자켓,51000,"20230223112607"
DG41272,"18",IL,포켓디테일숏자켓,107000,"20230223112607"
DG42801,"15",AE,셔링포인트원피스,125000,"20230223112608"
DG42802,"15",AE,볼륨슬리브체크원피스,47000,"20230223112608"
DG45302,"22",AE,프린트져지티셔츠,52000,"20230223112608"
DG61001,"20",TH,A라인와이드카라바바리,83000,"20230223112608"
DG81111,"20",MG,밍크카라A라인볼륨코트,116000,"20230223112607"
DH41604,"5",GL,슬림라인린넨팬츠,73000,"20230223112608"
DH61202,"18",HB,이태리울혼합트위드자켓,97000,"20230223112608"
DH61203,"18",HB,소프트훌자켓,117000,"20230223112608"
DH82570,"9",MG,솔져체크블라우스,39000,"20230223112607"
DI21003,"20",LT,와끼 겹트임 트렌치,35000,"20230223112607"
DI21604,"5",DK,오비 포인트버튼 배기PT,136000,"20230223112607"
DI22802,"15",HS,프린트 플리츠 OP,92000,"20230223112607"
DI42515,"9",AE,셔링 디테일 민소매 BL,129000,"20230223112608"
DI42519,"9",RL,프린트 트임 BL,115000,"20230223112608"
DI42573,"9",NB,슬리브 리스 BL,42000,"20230223112608"
DI45901,"22",TH,시보리 광택 TS,53000,"20230223112608"
E250601,"9",GL,트래킹라인 가을 스트레치자켓,106000,"20230223112608"
E250606,"9",TM,트래킹라인 가을 아노락바람막이,116000,"20230223112607"
E257403,"7",NB,남성배색캡모자,116000,"20230223112608"
E257601,"7",TH,남성중등산화,84000,"20230223112608"
E258101,"7",MG,남성 로고포인트 장갑,39000,"20230223112607"
E258302,"7",TH,은사패치장목양말,136000,"20230223112608"
E260506,"9",IL,트래킹라인 가을자켓,79000,"20230223112607"
E265302,"13",IL,트래킹라인 가을 라운드 티셔츠,64000,"20230223112607"
E265352,"13",RL,캠핑라인 가을 라운드 티셔츠,52000,"20230223112608"
E267601,"7",TT,여성중등산화,34000,"20230223112607"
E271602,"2",GL,트래킹라인 겨울 기본 본딩바지,93000,"20230223112608"
E271602,"2",NB,트래킹라인 겨울 기본 본딩바지,106000,"20230223112608"
E272004,"10",AE,트래킹라인 겨울 사선지퍼 다운자켓,104000,"20230223112608"
E272007,"10",MG,트래킹라인 리버시블 방수자켓,58000,"20230223112607"
E272053,"10",MG,캠핑라인 겨울 롱기장 다운자켓,57000,"20230223112607"
E281402,"3",NB,트래킹라인 겨울 다운조끼,76000,"20230223112608"
E281403,"3",TH,트래킹라인 겨울 다운조끼,64000,"20230223112608"
E281601,"2",AE,트래킹라인 겨울바지,58000,"20230223112608"
E281605,"2",DK,트래킹라인 겨울바지,65000,"20230223112607"
E281651,"2",TH,캠핑라인 겨울바지,119000,"20230223112608"
E282005,"10",HB,트래킹라인 겨울다운,143000,"20230223112608"
E282005,"10",MG,트래킹라인 겨울다운,99000,"20230223112607"
E282010,"10",HS,트래킹라인 겨울 경량다운,143000,"20230223112607"
E283351,"5",HB,캠핑라인 겨울 라운드 스웨터,50000,"20230223112608"
E286002,"13",HS,트래킹라인 후드 티셔츠,124000,"20230223112607"
E286004,"13",HB,트래킹라인 겨울 오픈 후드 티셔츠,98000,"20230223112608"
E287402,"7",DC,여성캐주얼체크모자,86000,"20230223112607"
E2A7503,"7",HB,투웨이 팩백,101000,"20230223112608"
E2G7543,"7",IL,여성 20L 배낭,102000,"20230223112607"
E2G9001,"7",NB,절개 포인트 스틱,61000,"20230223112608"
E311401,"3",TH,봄 트래킹 방수베스트,80000,"20230223112608"
E311552,"4",NB,봄 트래블 긴팔 체크셔츠,70000,"20230223112608"
E311603,"2",DC,봄 트래킹 프린트패치 바지,78000,"20230223112607"
E311652,"2",AE,봄 트래블 앞판절개 바지,145000,"20230223112608"
E321652,"2",TT,트래블 스키니핏 데님바지,120000,"20230223112607"
E321851,"6",TM,트래블 저지 스커트,135000,"20230223112607"
E325401,"13",TH,봄 트래킹 목크에리 3M파이핑티,55000,"20230223112608"
E335351,"13",DC,여름 트래블 크랙프린트 라운드티,62000,"20230223112608"
E335405,"13",HS,여름 트래킹 목크에리 사각 조직티,113000,"20230223112607"
E337401,"7",DK,캡-햇빛가리개,120000,"20230223112607"
E337420,"7",IL,남성햇-지사 포인트,116000,"20230223112607"
E337421,"7",NB,햇- 뒷가리개 내장 ,73000,"20230223112608"
E360602,"9",HS,트래킹라인 자켓,96000,"20230223112607"
E365291,"13",GL,가을 트래킹 폴로기본 티셔츠,115000,"20230223112608"
E367451,"7",GL,트래블-리버시블워싱모자,144000,"20230223112608"
E371601,"2",IL,겨울 트레블  팬츠 1(선발주),115000,"20230223112607"
E371602,"2",NB,겨울 하이브리드 팬츠(선발주2),109000,"20230223112608"
E371604,"2",DC,겨울 트래킹 웰딩 기본 팬츠,55000,"20230223112607"
E372002,"10",TM,겨울 트래킹 HYBRID  자켓,139000,"20230223112607"
E372004,"10",HB,겨울 트래킹 변형퀼팅 구스다운자켓,50000,"20230223112608"
E375351,"13",HB,겨울 트래블 라운드 티셔츠,133000,"20230223112608"
E382007,"10",DK,트래킹 중량 다운,36000,"20230223112607"
E387451,"7",RL,트래블-귀다리육각캡,84000,"20230223112608"
E387455,"7",TT,트래블-삼색왕방울비니,53000,"20230223112607"
E3A5296,"13",LT,사계절 기본 긴팔 폴로티셔츠,93000,"20230223112607"
E3A5391,"13",DC,남사계절냉감라운드긴팔티셔츠,46000,"20230223112607"
E3G7554,"7",TH,캐쥬얼기본 팩백,142000,"20230223112608"
E3G7604,"7",TT,트레킹-공용포인트컬러미들컷,90000,"20230223112607"
EA15251,"13",DC,봄NEO CASUAL포켓디테일YOKO에리 티,104000,"20230223112607"
EA17401,"7",RL,방수-컬러블록 햇,103000,"20230223112608"
EA17502,"7",TT,트래블 빅 카고백,58000,"20230223112607"
EA17552,"7",TT,네오 비지니스용 백팩,61000,"20230223112607"
EA20501,"9",TH,트래블라인 이중에리 홑겹 방수자켓,95000,"20230223112608"
EA21401,"3",TH,트래블라인 옆선저지매칭 베스트,34000,"20230223112608"
EA21601,"2",TT,트래블라인 기본 일자핏 바지,77000,"20230223112607"
EA25401,"13",TM,봄TRAVEL빅블럭킹 목크에리 티셔츠,139000,"20230223112607"
EA25403,"13",HB,봄TRAVEL 뎅깡스트라이프 티셔츠,95000,"20230223112608"
EA27453,"7",IL,변형 빵모자 캡,134000,"20230223112607"
EA27601,"7",LT,여성 경량 트래킹화,130000,"20230223112607"
EA28301,"7",NB,트래블-여성 단목 ,100000,"20230223112608"
EA35202,"13",NB,"TRAVEL 사이바,가슴 칼라배색 티",76000,"20230223112608"
EA35203,"13",RL,TRAVEL뎅깡스트라이프YOKO티셔츠,47000,"20230223112608"
EA35253,"13",IL,NEO CASUAL 면블럭 폴로 티셔츠,87000,"20230223112607"
EA37551,"7",TT,네오 캐리어 겸용 백팩,36000,"20230223112607"
EA41401,"3",GL,트래블라인 등판 메쉬매칭 베스트,111000,"20230223112608"
EA41603,"2",TT,트래블라인 앞뒤반전 일자핏바지,78000,"20230223112607"
EA41753,"2",HS,네오캐쥬얼라인 데님 반바지,133000,"20230223112607"
EA45291,"13",GL,TRAVEL 기본 티셔츠,62000,"20230223112608"
EA45304,"13",DC,TRAVEL 2도STRIPE라운드 티셔츠,101000,"20230223112607"
EA45352,"13",TH,NEO CASUAL 빅프린트 라운드 티,60000,"20230223112608"
EA47401,"7",RL,챙넓은햇-뒷가리개포인트,78000,"20230223112608"
EA57201,"7",AE,엘르 아웃도어 쟈가드 트래킹 벨트,64000,"20230223112608"
EA61654,"2",TH,네오 데님 기본 팬츠2,54000,"20230223112608"
EA71304,"10",MG,TRAVEL 마름모퀼팅 롱다운점퍼,42000,"20230223112607"
EA71374,"10",DK,TREKKING 기본 다운점퍼,129000,"20230223112607"
EA71605,"2",TM,TRAVEL 체크 기모소재 반전 바지,36000,"20230223112607"
EA71673,"2",LT,TREKKING 기본 절개바지,95000,"20230223112607"
EA81310,"10",GL,트래블라인 패딩 양털보아 야상,108000,"20230223112608"
EA84003,"5",HS,트래블라인 자카드 후드 스웨터,112000,"20230223112607"
EA85201,"13",TT,TRAVEL소매니트조직 패치한YOKO티,88000,"20230223112607"
EB10571,"9",HS,트래킹라인 3 LAYER 방수자켓,71000,"20230223112607"
EB10604,"9",NB,트래블라인 와샤 자켓,56000,"20230223112608"
EB11671,"2",MG,트래킹라인 POLY 조직물 바지,35000,"20230223112607"
EB15271,"13",IL,봄TREKKING 블럭배색 제에리 티셔츠,85000,"20230223112607"
EB15352,"13",RL,봄NEO CASUAL V넥 가디건,62000,"20230223112608"
EB15471,"13",RL,봄TREKKING WOVEN PATCH 티셔츠,135000,"20230223112608"
EB15552,"13",RL,봄NEO CASUAL 스트라이프 가디건,117000,"20230223112608"
EB20571,"9",TT,트래킹라인 기본 방수자켓,35000,"20230223112607"
EB27901,"7",TM,여성 기획 쿨스카프,128000,"20230223112607"
EB28302,"7",DK,여성 뒷포인트 단목 양말,54000,"20230223112607"
EB35306,"13",DC,트래블라인 블럭킹 라운드티,77000,"20230223112607"
EB40571,"9",TT,트래킹라인 후드변형 여성 방수자켓,78000,"20230223112607"
EB41603,"2",GL,트래블라인 여성 솔리드 바지,123000,"20230223112608"
EB41604,"2",TH,트래블라인 여성 포켓 포인트 바지,123000,"20230223112608"
EB45275,"13",RL,트래킹 가슴절개배색 여성 폴로 티,102000,"20230223112608"
EB50672,"9",HS,가을 스포츠라인 플리스 본딩자켓,107000,"20230223112607"
EB51651,"2",MG,가을 캐쥬얼 카모프린트 데님바지,82000,"20230223112607"
EB51652,"2",NB,가을 캐쥬얼 기본 데님바지,55000,"20230223112608"
EB55352,"13",AE,선염 잔스트라이프 라운드티셔츠,110000,"20230223112608"
EB56371,"11",GL,기모쮸리 트레이닝 바지,128000,"20230223112608"
EB56374,"11",GL,허니컴 트레이닝 바지,51000,"20230223112608"
EB57454,"7",MG,남성 캐주얼 기본 페도라,63000,"20230223112607"
EB57571,"7",LT,남성 밀리터리 배색 크로스백,128000,"20230223112607"
EB60572,"9",LT,여성 가을 긴기장 방수점퍼,83000,"20230223112607"
EB61271,"9",HS,여성 드레이핑 루즈핏 자켓,109000,"20230223112607"
EB61471,"3",IL,여성 방수셋업(EB60572) 우븐베스트,38000,"20230223112607"
EB61655,"2",MG,여성 레깅스형태 밴드타입 팬츠,54000,"20230223112607"
EB65372,"13",HB,여성 래글런 시보리 배색 티셔츠,124000,"20230223112608"
EB65471,"13",IL,시보리배색 하이넥 반집업 티셔츠,85000,"20230223112607"
EB67573,"7",DC,여성 스포츠 저지백,135000,"20230223112607"
EB67652,"7",IL,여성 트위드 캐쥬얼 운동화,49000,"20230223112607"
EB68371,"7",TH,여성 라인배색 단목 양말,143000,"20230223112608"
EB71471,"3",DK,<선발주>스포츠 경량다운 베스트,86000,"20230223112607"
EB71657,"2",MG,겨울 캐쥬얼 투톤 T/R 바지,78000,"20230223112607"
EB73771,"5",AE,풀집업 본딩 가디건 스웨터,99000,"20230223112608"
EB83356,"5",DC,캐주얼 우븐믹스 라운드 스웨터,118000,"20230223112607"
EB87472,"7",MG,여성 솔리드 기본 스포츠 비니,34000,"20230223112607"
EB87474,"7",TT,여성 방울달이 스포츠 니트비니,120000,"20230223112607"
EC10572,"9",AE,져지 스트레치 방수점퍼,128000,"20230223112608"
EC15352,"13",IL,멜란지 루즈핏 라운드 티셔츠,132000,"20230223112607"
EC15472,"13",DK,심리스 하이넥 긴팔 티셔츠,134000,"20230223112607"
EC18352,"7",GL,스트라이프 장목 양말,127000,"20230223112608"
EC27453,"7",TH,로고 패치 스냅백,88000,"20230223112608"
EC27454,"7",HB,에펠탑 자수 벙거지 모자,136000,"20230223112608"
EC27652,"7",MG,소가죽 밴딩포인트 스니커즈,47000,"20230223112607"
EC31755,"2",NB,스트라이프 T/R 반바지,130000,"20230223112608"
EC31772,"2",GL,속바지 부착 트레이닝 반바지,138000,"20230223112608"
EC34672,"13",HB,래쉬가드 배색 프린트 SET 상의,44000,"20230223112608"
EC41852,"6",LT,캐주얼 무릎기장 데님 스커트,108000,"20230223112607"
EC43151,"5",IL,캐주얼 메쉬조직 긴기장 니트베스트,37000,"20230223112607"
EC44571,"13",TH,스포츠라인 클래식 패디드 브라탑,53000,"20230223112608"
EC45373,"13",HS,슬림핏 기능성 라운드 티셔츠,122000,"20230223112607"
EC45471,"13",DK,스포츠 메쉬배색 변형에리 티셔츠,80000,"20230223112607"
EC45773,"13",MG,꽃프린트배색 슬리브리스 티셔츠,113000,"20230223112607"
EC46376,"11",MG,스포츠 무릎메쉬배색 타이트 레깅스,68000,"20230223112607"
EC46377,"11",NB,스포츠 레오파드엠보 타이트 레깅스,80000,"20230223112608"
EC55353,"13",DC,골스트라이프 긴팔 라운드	,48000,"20230223112607"
EC56371,"11",RL,트리코드 가을트레이닝 하의,81000,"20230223112608"
EC57451,"7",MG,남성 삼색웨빙 포인트 캐쥬얼군모,115000,"20230223112607"
EC81451,"3",HS,허리라인 퀼링배색 슬림핏 다운조끼,76000,"20230223112607"
EC83451,"5",NB,캐주얼 소매 골조직 하이넥 스웨터,114000,"20230223112608"
ED21372,"10",HS,저지믹스 심리스 풀집 점퍼,82000,"20230223112607"
ED25472,"13",IL,메쉬믹스 세미집업 티셔츠,34000,"20230223112607"
ED26274,"11",HS,아플리케 포인트 루즈핏 상의,115000,"20230223112607"
ED26371,"11",HS,컬러포인트 슬림핏 트레이닝하의,105000,"20230223112607"
ED41372,"10",TM,소프트터치 후드부착형 경량점퍼,35000,"20230223112607"
ED46572,"13",MG,솔리드 긴기장 점프수트,48000,"20230223112607"
ED66352,"11",RL,루즈핏 멜란지 트레이닝팬츠,101000,"20230223112608"
ED66371,"11",DK,"3M 포인트 슬림핏 트레이닝팬츠",106000,"20230223112607"
EE41601,"2",TT,포켓 디테일 기본 팬츠,82000,"20230223112607"
EE45204,"13",AE,사이바 배색 집업 폴로,56000,"20230223112608"
EE45206,"13",MG,면분할 집업 폴로,116000,"20230223112607"
EE65301,"13",MG,슬로건 프린트 긴팔 라운드,39000,"20230223112607"
EE81402,"3",HS,롱 다운 베스트,39000,"20230223112607"
EF26372,"11",GL,"8부 와이드핏 트레이닝 하의",46000,"20230223112608"
EF45372,"13",DC,가슴 3도프린트 라운드 티셔츠,78000,"20230223112607"
EH58307,"7",TT,베이직 컬러 양말 번들_남 5족,106000,"20230223112607"
EH58309,"7",HB,스포츠 양말 번들 중목_남 5족,40000,"20230223112608"
EH68305,"7",AM,링글 스포츠 중목_여_3족,72000,"20230223112607"
EH68312,"7",TT,밍크퍼 써멀 레깅스_여,96000,"20230223112607"
G131504,"13",RL,스티치 주머니 셔츠,118000,"20230223112608"
G131505,"13",HB,배색테잎셔츠,44000,"20230223112608"
G135101,"22",NB,가로제원단에리,58000,"20230223112608"
G151302,"19",AE,코팅 아웃포켓 점퍼,123000,"20230223112608"
G211202,"18",RL,패딩라이너쟈켓,71000,"20230223112608"
G231204,"18",TH,절개후라쉬쟈켓,64000,"20230223112608"
G235101,"22",HB,이중지가로스트라이프,74000,"20230223112608"
G235103,"22",TM,가로패턴 솔리드 에리,34000,"20230223112607"
G251301,"19",DC,아웃 포켓 점퍼,139000,"20230223112607"
G251302,"19",HB,패딩퀼팅셔츠형점퍼,110000,"20230223112608"
G251603,"5",IL,피그먼트 체크 팬츠,101000,"20230223112607"
G271201,"18",DC,니트소매 자켓,139000,"20230223112607"
G273401,"11",TH,이중우수멀티게이지목크,135000,"20230223112608"
